population,candidate_name,end_date,da_by_pop
a,Donald Trump,2023-06-21,
a,Donald Trump,2023-06-22,
a,Donald Trump,2023-06-23,
a,Donald Trump,2023-06-24,
a,Donald Trump,2023-06-25,
a,Donald Trump,2023-06-26,41.0
a,Donald Trump,2023-06-27,41.0
a,Donald Trump,2023-06-28,
a,Donald Trump,2023-06-29,
a,Donald Trump,2023-06-30,
a,Donald Trump,2023-07-01,49.1
a,Donald Trump,2023-07-02,
a,Donald Trump,2023-07-03,
a,Donald Trump,2023-07-04,
a,Donald Trump,2023-07-05,
a,Donald Trump,2023-07-06,
a,Donald Trump,2023-07-07,
a,Donald Trump,2023-07-08,
a,Donald Trump,2023-07-09,
a,Donald Trump,2023-07-10,
a,Donald Trump,2023-07-11,40.0
a,Donald Trump,2023-07-12,49.0
a,Donald Trump,2023-07-13,
a,Donald Trump,2023-07-14,41.0
a,Donald Trump,2023-07-15,
a,Donald Trump,2023-07-16,
a,Donald Trump,2023-07-17,30.5
a,Donald Trump,2023-07-18,
a,Donald Trump,2023-07-19,
a,Donald Trump,2023-07-20,
a,Donald Trump,2023-07-21,
a,Donald Trump,2023-07-22,
a,Donald Trump,2023-07-23,
a,Donald Trump,2023-07-24,
a,Donald Trump,2023-07-25,39.0
a,Donald Trump,2023-07-26,41.75
a,Donald Trump,2023-07-27,
a,Donald Trump,2023-07-28,
a,Donald Trump,2023-07-29,
a,Donald Trump,2023-07-30,
a,Donald Trump,2023-07-31,
a,Donald Trump,2023-08-01,35.0
a,Donald Trump,2023-08-02,
a,Donald Trump,2023-08-03,
a,Donald Trump,2023-08-04,
a,Donald Trump,2023-08-05,
a,Donald Trump,2023-08-06,
a,Donald Trump,2023-08-07,41.0
a,Donald Trump,2023-08-08,
a,Donald Trump,2023-08-09,
a,Donald Trump,2023-08-10,
a,Donald Trump,2023-08-11,
a,Donald Trump,2023-08-12,
a,Donald Trump,2023-08-13,
a,Donald Trump,2023-08-14,
a,Donald Trump,2023-08-15,40.5
a,Donald Trump,2023-08-16,
a,Donald Trump,2023-08-17,
a,Donald Trump,2023-08-18,
a,Donald Trump,2023-08-19,
a,Donald Trump,2023-08-20,
a,Donald Trump,2023-08-21,41.0
a,Donald Trump,2023-08-22,
a,Donald Trump,2023-08-23,
a,Donald Trump,2023-08-24,
a,Donald Trump,2023-08-25,38.0
a,Donald Trump,2023-08-26,
a,Donald Trump,2023-08-27,42.3
a,Donald Trump,2023-08-28,
a,Donald Trump,2023-08-29,
a,Donald Trump,2023-08-30,
a,Donald Trump,2023-08-31,
a,Donald Trump,2023-09-01,
a,Donald Trump,2023-09-02,
a,Donald Trump,2023-09-03,
a,Donald Trump,2023-09-04,
a,Donald Trump,2023-09-05,42.0
a,Donald Trump,2023-09-06,
a,Donald Trump,2023-09-07,
a,Donald Trump,2023-09-08,
a,Donald Trump,2023-09-09,
a,Donald Trump,2023-09-10,
a,Donald Trump,2023-09-11,37.0
a,Donald Trump,2023-09-12,38.0
a,Donald Trump,2023-09-13,
a,Donald Trump,2023-09-14,39.0
a,Donald Trump,2023-09-15,
a,Donald Trump,2023-09-16,
a,Donald Trump,2023-09-17,
a,Donald Trump,2023-09-18,
a,Donald Trump,2023-09-19,
a,Donald Trump,2023-09-20,51.0
a,Donald Trump,2023-09-21,
a,Donald Trump,2023-09-22,
a,Donald Trump,2023-09-23,
a,Donald Trump,2023-09-24,
a,Donald Trump,2023-09-25,52.0
a,Donald Trump,2023-09-26,38.0
a,Donald Trump,2023-09-27,
a,Donald Trump,2023-09-28,
a,Donald Trump,2023-09-29,
a,Donald Trump,2023-09-30,
a,Donald Trump,2023-10-01,
a,Donald Trump,2023-10-02,42.0
a,Donald Trump,2023-10-03,40.9
a,Donald Trump,2023-10-04,34.0
a,Donald Trump,2023-10-05,
a,Donald Trump,2023-10-06,
a,Donald Trump,2023-10-07,
a,Donald Trump,2023-10-08,
a,Donald Trump,2023-10-09,
a,Donald Trump,2023-10-10,38.0
a,Donald Trump,2023-10-11,
a,Donald Trump,2023-10-12,
a,Donald Trump,2023-10-13,
a,Donald Trump,2023-10-14,
a,Donald Trump,2023-10-15,
a,Donald Trump,2023-10-16,43.0
a,Donald Trump,2023-10-17,
a,Donald Trump,2023-10-18,
a,Donald Trump,2023-10-19,
a,Donald Trump,2023-10-20,21.0
a,Donald Trump,2023-10-21,
a,Donald Trump,2023-10-22,
a,Donald Trump,2023-10-23,
a,Donald Trump,2023-10-24,
a,Donald Trump,2023-10-25,
a,Donald Trump,2023-10-26,
a,Donald Trump,2023-10-27,
a,Donald Trump,2023-10-28,
a,Donald Trump,2023-10-29,36.0
a,Donald Trump,2023-10-30,
a,Donald Trump,2023-10-31,38.0
a,Donald Trump,2023-11-01,
a,Donald Trump,2023-11-02,
a,Donald Trump,2023-11-03,
a,Donald Trump,2023-11-04,
a,Donald Trump,2023-11-05,37.1
a,Donald Trump,2023-11-06,
a,Donald Trump,2023-11-07,
a,Donald Trump,2023-11-08,
a,Donald Trump,2023-11-09,
a,Donald Trump,2023-11-10,49.0
a,Donald Trump,2023-11-11,38.0
a,Donald Trump,2023-11-12,
a,Donald Trump,2023-11-13,
a,Donald Trump,2023-11-14,41.5
a,Donald Trump,2023-11-15,
a,Donald Trump,2023-11-16,
a,Donald Trump,2023-11-17,
a,Donald Trump,2023-11-18,
a,Donald Trump,2023-11-19,
a,Donald Trump,2023-11-20,44.0
a,Donald Trump,2023-11-21,
a,Donald Trump,2023-11-22,
a,Donald Trump,2023-11-23,
a,Donald Trump,2023-11-24,
a,Donald Trump,2023-11-25,
a,Donald Trump,2023-11-26,35.0
a,Donald Trump,2023-11-27,36.5
a,Donald Trump,2023-11-28,
a,Donald Trump,2023-11-29,
a,Donald Trump,2023-11-30,
a,Donald Trump,2023-12-01,
a,Donald Trump,2023-12-02,
a,Donald Trump,2023-12-03,37.9
a,Donald Trump,2023-12-04,
a,Donald Trump,2023-12-05,
a,Donald Trump,2023-12-06,
a,Donald Trump,2023-12-07,48.0
a,Donald Trump,2023-12-08,
a,Donald Trump,2023-12-09,
a,Donald Trump,2023-12-10,
a,Donald Trump,2023-12-11,37.0
a,Donald Trump,2023-12-12,48.0
a,Donald Trump,2023-12-13,
a,Donald Trump,2023-12-14,
a,Donald Trump,2023-12-15,
a,Donald Trump,2023-12-16,
a,Donald Trump,2023-12-17,36.0
a,Donald Trump,2023-12-18,40.0
a,Donald Trump,2023-12-19,
a,Donald Trump,2023-12-20,
a,Donald Trump,2023-12-21,
a,Donald Trump,2023-12-22,
a,Donald Trump,2023-12-23,
a,Donald Trump,2023-12-24,
a,Donald Trump,2023-12-25,
a,Donald Trump,2023-12-26,
a,Donald Trump,2023-12-27,
a,Donald Trump,2023-12-28,
a,Donald Trump,2023-12-29,
a,Donald Trump,2023-12-30,
a,Donald Trump,2023-12-31,
a,Donald Trump,2024-01-01,
a,Donald Trump,2024-01-02,
a,Donald Trump,2024-01-03,
a,Donald Trump,2024-01-04,
a,Donald Trump,2024-01-05,
a,Donald Trump,2024-01-06,
a,Donald Trump,2024-01-07,34.0
a,Donald Trump,2024-01-08,
a,Donald Trump,2024-01-09,39.0
a,Donald Trump,2024-01-10,
a,Donald Trump,2024-01-11,
a,Donald Trump,2024-01-12,37.0
a,Donald Trump,2024-01-13,40.0
a,Donald Trump,2024-01-14,
a,Donald Trump,2024-01-15,
a,Donald Trump,2024-01-16,
a,Donald Trump,2024-01-17,
a,Donald Trump,2024-01-18,
a,Donald Trump,2024-01-19,
a,Donald Trump,2024-01-20,
a,Donald Trump,2024-01-21,
a,Donald Trump,2024-01-22,
a,Donald Trump,2024-01-23,43.833333333333336
a,Donald Trump,2024-01-24,38.0
a,Donald Trump,2024-01-25,
a,Donald Trump,2024-01-26,
a,Donald Trump,2024-01-27,
a,Donald Trump,2024-01-28,37.43333333333333
a,Donald Trump,2024-01-29,
a,Donald Trump,2024-01-30,43.0
a,Donald Trump,2024-01-31,
a,Donald Trump,2024-02-01,
a,Donald Trump,2024-02-02,
a,Donald Trump,2024-02-03,
a,Donald Trump,2024-02-04,
a,Donald Trump,2024-02-05,
a,Donald Trump,2024-02-06,
a,Donald Trump,2024-02-07,33.0
a,Donald Trump,2024-02-08,
a,Donald Trump,2024-02-09,
a,Donald Trump,2024-02-10,
a,Donald Trump,2024-02-11,
a,Donald Trump,2024-02-12,37.0
a,Donald Trump,2024-02-13,
a,Donald Trump,2024-02-14,
a,Donald Trump,2024-02-15,
a,Donald Trump,2024-02-16,
a,Donald Trump,2024-02-17,
a,Donald Trump,2024-02-18,
a,Donald Trump,2024-02-19,43.0
a,Donald Trump,2024-02-20,
a,Donald Trump,2024-02-21,
a,Donald Trump,2024-02-22,41.0
a,Donald Trump,2024-02-23,
a,Donald Trump,2024-02-24,
a,Donald Trump,2024-02-25,39.0
a,Donald Trump,2024-02-26,
a,Donald Trump,2024-02-27,
a,Donald Trump,2024-02-28,36.0
a,Donald Trump,2024-02-29,
a,Donald Trump,2024-03-01,
a,Donald Trump,2024-03-02,
a,Donald Trump,2024-03-03,
a,Donald Trump,2024-03-04,
a,Donald Trump,2024-03-05,
a,Donald Trump,2024-03-06,
a,Donald Trump,2024-03-07,
a,Donald Trump,2024-03-08,
a,Donald Trump,2024-03-09,
a,Donald Trump,2024-03-10,
a,Donald Trump,2024-03-11,
a,Donald Trump,2024-03-12,
a,Donald Trump,2024-03-13,34.766666666666666
a,Donald Trump,2024-03-14,
a,Donald Trump,2024-03-15,
a,Donald Trump,2024-03-16,
a,Donald Trump,2024-03-17,44.1
a,Donald Trump,2024-03-18,
a,Donald Trump,2024-03-19,
a,Donald Trump,2024-03-20,
a,Donald Trump,2024-03-21,
a,Donald Trump,2024-03-22,
a,Donald Trump,2024-03-23,
a,Donald Trump,2024-03-24,
a,Donald Trump,2024-03-25,41.0
a,Donald Trump,2024-03-26,
a,Donald Trump,2024-03-27,
a,Donald Trump,2024-03-28,
a,Donald Trump,2024-03-29,
a,Donald Trump,2024-03-30,43.0
a,Donald Trump,2024-03-31,34.9
a,Donald Trump,2024-04-01,
a,Donald Trump,2024-04-02,
a,Donald Trump,2024-04-03,
a,Donald Trump,2024-04-04,
a,Donald Trump,2024-04-05,
a,Donald Trump,2024-04-06,
a,Donald Trump,2024-04-07,39.0
a,Donald Trump,2024-04-08,36.0
a,Donald Trump,2024-04-09,
a,Donald Trump,2024-04-10,
a,Donald Trump,2024-04-11,
a,Donald Trump,2024-04-12,
a,Donald Trump,2024-04-13,
a,Donald Trump,2024-04-14,
a,Donald Trump,2024-04-15,36.0
a,Donald Trump,2024-04-16,
a,Donald Trump,2024-04-17,
a,Donald Trump,2024-04-18,
a,Donald Trump,2024-04-19,
a,Donald Trump,2024-04-20,
a,Donald Trump,2024-04-21,
a,Donald Trump,2024-04-22,
a,Donald Trump,2024-04-23,
a,Donald Trump,2024-04-24,
a,Donald Trump,2024-04-25,
a,Donald Trump,2024-04-26,
a,Donald Trump,2024-04-27,
a,Donald Trump,2024-04-28,
a,Donald Trump,2024-04-29,
a,Donald Trump,2024-04-30,37.5
a,Donald Trump,2024-05-01,
a,Donald Trump,2024-05-02,
a,Donald Trump,2024-05-03,
a,Donald Trump,2024-05-04,
a,Donald Trump,2024-05-05,
a,Donald Trump,2024-05-06,
a,Donald Trump,2024-05-07,
a,Donald Trump,2024-05-08,35.8
a,Donald Trump,2024-05-09,43.0
a,Donald Trump,2024-05-10,
a,Donald Trump,2024-05-11,
a,Donald Trump,2024-05-12,
a,Donald Trump,2024-05-13,
a,Donald Trump,2024-05-14,35.5
a,Donald Trump,2024-05-15,
a,Donald Trump,2024-05-16,
a,Donald Trump,2024-05-17,
a,Donald Trump,2024-05-18,
a,Donald Trump,2024-05-19,
a,Donald Trump,2024-05-20,
a,Donald Trump,2024-05-21,43.333333333333336
a,Donald Trump,2024-05-22,
a,Donald Trump,2024-05-23,
a,Donald Trump,2024-05-24,
a,Donald Trump,2024-05-25,
a,Donald Trump,2024-05-26,
a,Donald Trump,2024-05-27,
a,Donald Trump,2024-05-28,
a,Donald Trump,2024-05-29,
a,Donald Trump,2024-05-30,33.666666666666664
a,Donald Trump,2024-05-31,34.333333333333336
a,Donald Trump,2024-06-01,
a,Donald Trump,2024-06-02,
a,Donald Trump,2024-06-03,
a,Donald Trump,2024-06-04,
a,Donald Trump,2024-06-05,
a,Donald Trump,2024-06-06,
a,Donald Trump,2024-06-07,
a,Donald Trump,2024-06-08,
a,Donald Trump,2024-06-09,36.4
a,Donald Trump,2024-06-10,33.0
a,Donald Trump,2024-06-11,
a,Donald Trump,2024-06-12,34.5
a,Donald Trump,2024-06-13,
a,Donald Trump,2024-06-14,
a,Donald Trump,2024-06-15,
a,Donald Trump,2024-06-16,
a,Donald Trump,2024-06-17,
a,Donald Trump,2024-06-18,
a,Donald Trump,2024-06-19,
a,Donald Trump,2024-06-20,
a,Donald Trump,2024-06-21,
a,Donald Trump,2024-06-22,
a,Donald Trump,2024-06-23,
a,Donald Trump,2024-06-24,
a,Donald Trump,2024-06-25,
a,Donald Trump,2024-06-26,36.0
a,Donald Trump,2024-06-27,38.5
a,Donald Trump,2024-06-28,
a,Donald Trump,2024-06-29,
a,Donald Trump,2024-06-30,37.3
a,Donald Trump,2024-07-01,
a,Donald Trump,2024-07-02,37.142857142857146
a,Donald Trump,2024-07-03,39.0
a,Donald Trump,2024-07-04,34.0
a,Donald Trump,2024-07-05,
a,Donald Trump,2024-07-06,
a,Donald Trump,2024-07-07,39.5
a,Donald Trump,2024-07-08,
a,Donald Trump,2024-07-09,
a,Donald Trump,2024-07-10,
a,Donald Trump,2024-07-11,45.5
a,Donald Trump,2024-07-12,
a,Donald Trump,2024-07-13,
a,Donald Trump,2024-07-14,36.4
a,Donald Trump,2024-07-15,
a,Donald Trump,2024-07-16,38.333333333333336
a,Donald Trump,2024-07-17,
a,Donald Trump,2024-07-18,
a,Donald Trump,2024-07-19,
a,Donald Trump,2024-07-20,
a,Donald Trump,2024-07-21,
a,Donald Trump,2024-07-22,
a,Donald Trump,2024-07-23,36.5
a,Donald Trump,2024-07-24,38.6
a,Donald Trump,2024-07-25,38.0
a,Donald Trump,2024-07-26,
a,Donald Trump,2024-07-27,
a,Donald Trump,2024-07-28,
a,Donald Trump,2024-07-29,
a,Donald Trump,2024-07-30,42.0
a,Donald Trump,2024-07-31,
a,Donald Trump,2024-08-01,
a,Donald Trump,2024-08-02,
a,Donald Trump,2024-08-03,
a,Donald Trump,2024-08-04,
a,Donald Trump,2024-08-05,
a,Donald Trump,2024-08-06,
a,Donald Trump,2024-08-07,
a,Donald Trump,2024-08-08,
a,Donald Trump,2024-08-09,
a,Donald Trump,2024-08-10,
a,Donald Trump,2024-08-11,39.4
a,Donald Trump,2024-08-12,
a,Donald Trump,2024-08-13,44.5
a,Donald Trump,2024-08-14,
a,Donald Trump,2024-08-15,
a,Donald Trump,2024-08-16,43.85714285714285
a,Donald Trump,2024-08-17,
a,Donald Trump,2024-08-18,36.7
a,Donald Trump,2024-08-19,
a,Donald Trump,2024-08-20,
a,Donald Trump,2024-08-21,39.0
a,Donald Trump,2024-08-22,
a,Donald Trump,2024-08-23,41.75
a,Donald Trump,2024-08-24,
a,Donald Trump,2024-08-25,46.0
a,Donald Trump,2024-08-26,36.0
a,Donald Trump,2024-08-27,45.5
a,Donald Trump,2024-08-28,37.6
a,Donald Trump,2024-08-29,
a,Donald Trump,2024-08-30,
a,Donald Trump,2024-08-31,
a,Donald Trump,2024-09-01,
a,Donald Trump,2024-09-02,
a,Donald Trump,2024-09-03,
a,Donald Trump,2024-09-04,37.0
a,Donald Trump,2024-09-05,
a,Donald Trump,2024-09-06,36.0
a,Donald Trump,2024-09-07,
a,Donald Trump,2024-09-08,40.5
a,Donald Trump,2024-09-09,
a,Donald Trump,2024-09-10,
a,Donald Trump,2024-09-11,
a,Donald Trump,2024-09-12,39.0
a,Donald Trump,2024-09-13,45.5
a,Donald Trump,2024-09-14,
a,Donald Trump,2024-09-15,39.4
a,Donald Trump,2024-09-16,
a,Donald Trump,2024-09-17,
a,Donald Trump,2024-09-18,
lv,Donald Trump,2021-04-07,42.2
lv,Donald Trump,2021-04-08,
lv,Donald Trump,2021-04-09,
lv,Donald Trump,2021-04-10,
lv,Donald Trump,2021-04-11,
lv,Donald Trump,2021-04-12,
lv,Donald Trump,2021-04-13,
lv,Donald Trump,2021-04-14,
lv,Donald Trump,2021-04-15,
lv,Donald Trump,2021-04-16,
lv,Donald Trump,2021-04-17,
lv,Donald Trump,2021-04-18,
lv,Donald Trump,2021-04-19,
lv,Donald Trump,2021-04-20,
lv,Donald Trump,2021-04-21,
lv,Donald Trump,2021-04-22,53.0
lv,Donald Trump,2021-04-23,
lv,Donald Trump,2021-04-24,
lv,Donald Trump,2021-04-25,
lv,Donald Trump,2021-04-26,
lv,Donald Trump,2021-04-27,
lv,Donald Trump,2021-04-28,
lv,Donald Trump,2021-04-29,
lv,Donald Trump,2021-04-30,
lv,Donald Trump,2021-05-01,
lv,Donald Trump,2021-05-02,
lv,Donald Trump,2021-05-03,
lv,Donald Trump,2021-05-04,
lv,Donald Trump,2021-05-05,
lv,Donald Trump,2021-05-06,
lv,Donald Trump,2021-05-07,
lv,Donald Trump,2021-05-08,
lv,Donald Trump,2021-05-09,
lv,Donald Trump,2021-05-10,
lv,Donald Trump,2021-05-11,
lv,Donald Trump,2021-05-12,
lv,Donald Trump,2021-05-13,
lv,Donald Trump,2021-05-14,
lv,Donald Trump,2021-05-15,
lv,Donald Trump,2021-05-16,
lv,Donald Trump,2021-05-17,
lv,Donald Trump,2021-05-18,49.0
lv,Donald Trump,2021-05-19,
lv,Donald Trump,2021-05-20,
lv,Donald Trump,2021-05-21,
lv,Donald Trump,2021-05-22,
lv,Donald Trump,2021-05-23,
lv,Donald Trump,2021-05-24,
lv,Donald Trump,2021-05-25,
lv,Donald Trump,2021-05-26,
lv,Donald Trump,2021-05-27,
lv,Donald Trump,2021-05-28,
lv,Donald Trump,2021-05-29,
lv,Donald Trump,2021-05-30,
lv,Donald Trump,2021-05-31,
lv,Donald Trump,2021-06-01,
lv,Donald Trump,2021-06-02,
lv,Donald Trump,2021-06-03,
lv,Donald Trump,2021-06-04,
lv,Donald Trump,2021-06-05,40.0
lv,Donald Trump,2021-06-06,
lv,Donald Trump,2021-06-07,
lv,Donald Trump,2021-06-08,
lv,Donald Trump,2021-06-09,
lv,Donald Trump,2021-06-10,
lv,Donald Trump,2021-06-11,
lv,Donald Trump,2021-06-12,
lv,Donald Trump,2021-06-13,
lv,Donald Trump,2021-06-14,
lv,Donald Trump,2021-06-15,
lv,Donald Trump,2021-06-16,
lv,Donald Trump,2021-06-17,
lv,Donald Trump,2021-06-18,
lv,Donald Trump,2021-06-19,
lv,Donald Trump,2021-06-20,49.0
lv,Donald Trump,2021-06-21,
lv,Donald Trump,2021-06-22,
lv,Donald Trump,2021-06-23,
lv,Donald Trump,2021-06-24,
lv,Donald Trump,2021-06-25,
lv,Donald Trump,2021-06-26,
lv,Donald Trump,2021-06-27,
lv,Donald Trump,2021-06-28,
lv,Donald Trump,2021-06-29,
lv,Donald Trump,2021-06-30,
lv,Donald Trump,2021-07-01,
lv,Donald Trump,2021-07-02,
lv,Donald Trump,2021-07-03,
lv,Donald Trump,2021-07-04,
lv,Donald Trump,2021-07-05,
lv,Donald Trump,2021-07-06,
lv,Donald Trump,2021-07-07,
lv,Donald Trump,2021-07-08,43.3
lv,Donald Trump,2021-07-09,
lv,Donald Trump,2021-07-10,
lv,Donald Trump,2021-07-11,
lv,Donald Trump,2021-07-12,
lv,Donald Trump,2021-07-13,
lv,Donald Trump,2021-07-14,
lv,Donald Trump,2021-07-15,
lv,Donald Trump,2021-07-16,
lv,Donald Trump,2021-07-17,
lv,Donald Trump,2021-07-18,
lv,Donald Trump,2021-07-19,
lv,Donald Trump,2021-07-20,
lv,Donald Trump,2021-07-21,
lv,Donald Trump,2021-07-22,
lv,Donald Trump,2021-07-23,
lv,Donald Trump,2021-07-24,
lv,Donald Trump,2021-07-25,
lv,Donald Trump,2021-07-26,
lv,Donald Trump,2021-07-27,
lv,Donald Trump,2021-07-28,
lv,Donald Trump,2021-07-29,
lv,Donald Trump,2021-07-30,
lv,Donald Trump,2021-07-31,
lv,Donald Trump,2021-08-01,
lv,Donald Trump,2021-08-02,
lv,Donald Trump,2021-08-03,49.0
lv,Donald Trump,2021-08-04,
lv,Donald Trump,2021-08-05,
lv,Donald Trump,2021-08-06,
lv,Donald Trump,2021-08-07,
lv,Donald Trump,2021-08-08,
lv,Donald Trump,2021-08-09,
lv,Donald Trump,2021-08-10,
lv,Donald Trump,2021-08-11,
lv,Donald Trump,2021-08-12,
lv,Donald Trump,2021-08-13,
lv,Donald Trump,2021-08-14,
lv,Donald Trump,2021-08-15,
lv,Donald Trump,2021-08-16,
lv,Donald Trump,2021-08-17,43.0
lv,Donald Trump,2021-08-18,
lv,Donald Trump,2021-08-19,
lv,Donald Trump,2021-08-20,
lv,Donald Trump,2021-08-21,
lv,Donald Trump,2021-08-22,
lv,Donald Trump,2021-08-23,
lv,Donald Trump,2021-08-24,
lv,Donald Trump,2021-08-25,
lv,Donald Trump,2021-08-26,
lv,Donald Trump,2021-08-27,
lv,Donald Trump,2021-08-28,
lv,Donald Trump,2021-08-29,
lv,Donald Trump,2021-08-30,
lv,Donald Trump,2021-08-31,
lv,Donald Trump,2021-09-01,
lv,Donald Trump,2021-09-02,
lv,Donald Trump,2021-09-03,
lv,Donald Trump,2021-09-04,
lv,Donald Trump,2021-09-05,42.0
lv,Donald Trump,2021-09-06,
lv,Donald Trump,2021-09-07,
lv,Donald Trump,2021-09-08,
lv,Donald Trump,2021-09-09,
lv,Donald Trump,2021-09-10,
lv,Donald Trump,2021-09-11,
lv,Donald Trump,2021-09-12,
lv,Donald Trump,2021-09-13,
lv,Donald Trump,2021-09-14,49.5
lv,Donald Trump,2021-09-15,
lv,Donald Trump,2021-09-16,
lv,Donald Trump,2021-09-17,
lv,Donald Trump,2021-09-18,49.05
lv,Donald Trump,2021-09-19,
lv,Donald Trump,2021-09-20,47.5
lv,Donald Trump,2021-09-21,
lv,Donald Trump,2021-09-22,51.5
lv,Donald Trump,2021-09-23,
lv,Donald Trump,2021-09-24,
lv,Donald Trump,2021-09-25,
lv,Donald Trump,2021-09-26,
lv,Donald Trump,2021-09-27,
lv,Donald Trump,2021-09-28,
lv,Donald Trump,2021-09-29,
lv,Donald Trump,2021-09-30,
lv,Donald Trump,2021-10-01,
lv,Donald Trump,2021-10-02,
lv,Donald Trump,2021-10-03,
lv,Donald Trump,2021-10-04,
lv,Donald Trump,2021-10-05,41.0
lv,Donald Trump,2021-10-06,
lv,Donald Trump,2021-10-07,
lv,Donald Trump,2021-10-08,
lv,Donald Trump,2021-10-09,
lv,Donald Trump,2021-10-10,
lv,Donald Trump,2021-10-11,
lv,Donald Trump,2021-10-12,
lv,Donald Trump,2021-10-13,
lv,Donald Trump,2021-10-14,
lv,Donald Trump,2021-10-15,
lv,Donald Trump,2021-10-16,
lv,Donald Trump,2021-10-17,40.0
lv,Donald Trump,2021-10-18,49.0
lv,Donald Trump,2021-10-19,54.1
lv,Donald Trump,2021-10-20,
lv,Donald Trump,2021-10-21,
lv,Donald Trump,2021-10-22,
lv,Donald Trump,2021-10-23,
lv,Donald Trump,2021-10-24,
lv,Donald Trump,2021-10-25,
lv,Donald Trump,2021-10-26,
lv,Donald Trump,2021-10-27,
lv,Donald Trump,2021-10-28,
lv,Donald Trump,2021-10-29,
lv,Donald Trump,2021-10-30,
lv,Donald Trump,2021-10-31,42.0
lv,Donald Trump,2021-11-01,
lv,Donald Trump,2021-11-02,
lv,Donald Trump,2021-11-03,
lv,Donald Trump,2021-11-04,
lv,Donald Trump,2021-11-05,
lv,Donald Trump,2021-11-06,
lv,Donald Trump,2021-11-07,
lv,Donald Trump,2021-11-08,
lv,Donald Trump,2021-11-09,
lv,Donald Trump,2021-11-10,51.0
lv,Donald Trump,2021-11-11,
lv,Donald Trump,2021-11-12,
lv,Donald Trump,2021-11-13,
lv,Donald Trump,2021-11-14,
lv,Donald Trump,2021-11-15,
lv,Donald Trump,2021-11-16,50.57142857142857
lv,Donald Trump,2021-11-17,
lv,Donald Trump,2021-11-18,
lv,Donald Trump,2021-11-19,
lv,Donald Trump,2021-11-20,
lv,Donald Trump,2021-11-21,
lv,Donald Trump,2021-11-22,
lv,Donald Trump,2021-11-23,45.0
lv,Donald Trump,2021-11-24,
lv,Donald Trump,2021-11-25,
lv,Donald Trump,2021-11-26,
lv,Donald Trump,2021-11-27,
lv,Donald Trump,2021-11-28,
lv,Donald Trump,2021-11-29,
lv,Donald Trump,2021-11-30,
lv,Donald Trump,2021-12-01,
lv,Donald Trump,2021-12-02,
lv,Donald Trump,2021-12-03,
lv,Donald Trump,2021-12-04,
lv,Donald Trump,2021-12-05,42.0
lv,Donald Trump,2021-12-06,
lv,Donald Trump,2021-12-07,
lv,Donald Trump,2021-12-08,
lv,Donald Trump,2021-12-09,
lv,Donald Trump,2021-12-10,
lv,Donald Trump,2021-12-11,
lv,Donald Trump,2021-12-12,47.75
lv,Donald Trump,2021-12-13,
lv,Donald Trump,2021-12-14,
lv,Donald Trump,2021-12-15,
lv,Donald Trump,2021-12-16,
lv,Donald Trump,2021-12-17,
lv,Donald Trump,2021-12-18,44.0
lv,Donald Trump,2021-12-19,
lv,Donald Trump,2021-12-20,
lv,Donald Trump,2021-12-21,
lv,Donald Trump,2021-12-22,
lv,Donald Trump,2021-12-23,
lv,Donald Trump,2021-12-24,
lv,Donald Trump,2021-12-25,
lv,Donald Trump,2021-12-26,
lv,Donald Trump,2021-12-27,
lv,Donald Trump,2021-12-28,
lv,Donald Trump,2021-12-29,
lv,Donald Trump,2021-12-30,
lv,Donald Trump,2021-12-31,
lv,Donald Trump,2022-01-01,
lv,Donald Trump,2022-01-02,
lv,Donald Trump,2022-01-03,
lv,Donald Trump,2022-01-04,
lv,Donald Trump,2022-01-05,46.0
lv,Donald Trump,2022-01-06,43.7
lv,Donald Trump,2022-01-07,
lv,Donald Trump,2022-01-08,
lv,Donald Trump,2022-01-09,41.0
lv,Donald Trump,2022-01-10,
lv,Donald Trump,2022-01-11,
lv,Donald Trump,2022-01-12,
lv,Donald Trump,2022-01-13,
lv,Donald Trump,2022-01-14,
lv,Donald Trump,2022-01-15,
lv,Donald Trump,2022-01-16,
lv,Donald Trump,2022-01-17,
lv,Donald Trump,2022-01-18,50.333333333333336
lv,Donald Trump,2022-01-19,
lv,Donald Trump,2022-01-20,
lv,Donald Trump,2022-01-21,
lv,Donald Trump,2022-01-22,
lv,Donald Trump,2022-01-23,
lv,Donald Trump,2022-01-24,
lv,Donald Trump,2022-01-25,
lv,Donald Trump,2022-01-26,
lv,Donald Trump,2022-01-27,
lv,Donald Trump,2022-01-28,
lv,Donald Trump,2022-01-29,48.4
lv,Donald Trump,2022-01-30,
lv,Donald Trump,2022-01-31,
lv,Donald Trump,2022-02-01,
lv,Donald Trump,2022-02-02,
lv,Donald Trump,2022-02-03,
lv,Donald Trump,2022-02-04,40.4
lv,Donald Trump,2022-02-05,
lv,Donald Trump,2022-02-06,42.0
lv,Donald Trump,2022-02-07,
lv,Donald Trump,2022-02-08,
lv,Donald Trump,2022-02-09,44.0
lv,Donald Trump,2022-02-10,
lv,Donald Trump,2022-02-11,
lv,Donald Trump,2022-02-12,
lv,Donald Trump,2022-02-13,
lv,Donald Trump,2022-02-14,
lv,Donald Trump,2022-02-15,
lv,Donald Trump,2022-02-16,39.9
lv,Donald Trump,2022-02-17,
lv,Donald Trump,2022-02-18,
lv,Donald Trump,2022-02-19,
lv,Donald Trump,2022-02-20,
